ref-04-09|unchanged||An uninsured August admission creates neither continuity credit nor reimbursement entitlement under a future policy. Additional public wording does not supply the father's underwriting offer or funded protection with only 30000 cash remaining.|Discharge/condition history, complete proposal, accepted offer and budget priorities.|New policy waits, cost share and any genuine prior continuity remain unresolved.|Keep past self-funded loss, future accepted cover and liquid funds separate.
ref-04-10|partially_resolved|senior9|Prime Senior's room-differential clause adds a concrete alternative to proportional room deductions, but it is not automatically offer A or B. With no deductible amount, item allocation, premium or accepted configuration, the 200000 common bill cannot produce a valid ranking.|Comparable personal offers, deductible, room tariff, eligible expense allocation and annual prices.|Selected products' full deduction order and mandatory exclusions remain missing.|Compare per-item reductions and ordered cost shares against an identical admissible bill.
ref-05-01|partially_resolved|marvel18|Marvel Insta Care is a conditional alternative reducing the PED wait for four listed conditions including diabetes to 30 days, available from day 31 for inpatient/daycare when selected at first issue for extra premium. It cannot be added at renewal, midterm or portability. It does not resolve the named New India PED-duration conflict or establish this buyer's acceptance.|Selected product/option, proposal disclosure and insurer acceptance.|New India conflict resolution and full Marvel/base option applicability remain outstanding.|Separate condition allowlist, selection window, extra premium and event setting from a generic shorter-wait label.
ref-05-02|partially_resolved|marvel18|Hypertension appears in Marvel's Insta Care allowlist, providing a bounded optional alternative. Tests pending and declared hypertension do not select the option or establish acceptance, loading or immediate cover; day-31 inpatient/daycare cover is conditional on its first-issue selection terms.|Final underwriting decision, selected rider, premium and first-issue date.|Full chosen base/option and overlapping exclusions remain unverified.|Store proposed selection separately from declared condition and insurer-accepted waiting changes.
ref-05-03|partially_resolved|marvel18|Asthma appears in the optional Insta Care list. This supports an alternative to investigate but does not negate recent prescribed inhaler treatment or infer disease severity. The optional 31st-day inpatient/daycare route is not routine inhaler reimbursement.|Actual condition disclosure, offer, option selection and intended service setting.|Accepted full base/option terms and other waits remain unresolved.|Preserve intermittent treatment chronology and separate disease acceptance from benefit setting.
ref-05-04|unchanged||The new four-condition option does not include thyroid disease and does not justify concealing it. The actual proposal question remains necessary; absence from an optional allowlist is not a blanket base-policy medical rejection.|Original proposal questions, full disclosed medication history and insurer acknowledgment.|Applicable disclosure and underwriting terms remain unverified.|Retain exact questionnaire scope and answer history independently of PED lookback and rider allowlists.
ref-05-05|partially_resolved|marvel18|Marvel's optional list includes both diabetes and hypertension, but one option's public availability is not accepted cover for this 67-year-old mother. It supplies no Hospital S Jaipur branch observation. Both condition-specific acceptance and mandatory branch access must remain unresolved.|Mother's offer/eligibility, selected option and exact branch evidence.|Age-qualified configuration, network rules and other condition exclusions remain missing.|Evaluate every disclosed condition and every mandatory provider requirement without collapsing them into one chronic-care flag.
ref-05-06|unchanged||The later diagnosis remains a new dated disclosure, not a rewrite of the truthful earlier application. No public rider or benefit proves that the insurer has received or accepted the update or issued cover from 1 October.|Insurer acknowledgment, revised offer, accepted start and updated proposal.|Selected product's accepted conditions remain unavailable.|Preserve valid-time and recording-time histories, and invalidate decisions based on the obsolete negative fact.
ref-05-07|partially_resolved|marvel18|The Marvel original makes the selection dependency concrete: Insta Care needs extra premium and first-issue selection, is restricted to four conditions and inpatient/daycare, and excludes midterm/renewal/portability selection. The unchanged quote still does not select any such option; this example does not identify its unnamed add-on.|Exact quote/base/rider, option selection, price and accepted insured scope.|Actual advertised add-on's full terms and selection eligibility remain missing.|Represent availability, requested selection and accepted selection with a versioned permitted-selection window.
ref-05-08|unchanged||The original Star exception already establishes the stipulated age/BMI/comorbidity/failed-method branch. A separate insurer's bariatric grant or different age threshold cannot alter this named-contract exception. Preserve the boundary result and withhold a claim-payment conclusion.|Clinical evidence for stipulated criteria, accepted policy and other claim facts.|Remaining Star waits, threshold and connected exclusions still control payment.|Keep satisfaction of an exclusion exception distinct from complete admissibility and benefit calculation.
ref-05-09|unchanged||The clarification says the personal offer is unaccepted despite the initial title saying accepted. Retain proposed 20 percent disease co-pay and hypothetical 20000 share only; no expanded public zero-co-pay statement overrides an owner-specific proposed restriction.|Full endorsement, disease attribution, percentage base, order and acceptance.|Exact proposed restriction and lawful effective scope remain unverified.|Corrections control current acceptance state while preserving title/history; private restrictions do not become public product rules.
ref-05-10|unchanged||An abnormal glucose finding with repeat testing pending remains neither confirmed diabetes nor a clean medical history. The optional diabetes list does not diagnose this buyer or establish underwriting outcome.|Actual proposal questions, test report, clinical follow-up and insurer decision.|Chosen policy and disclosure requirements remain unavailable.|Use observation, suspected diagnosis, confirmed diagnosis and negative finding as distinct provenance-bearing states.
ref-06-01|unchanged||Health Ensure and other cancer-labelled benefits do not supply this buyer's accepted cancer-history terms. Recent follow-up remains relevant despite treatment ending three years earlier. A first-diagnosis lump sum or restoration example must not substitute for requested medical-expense cover.|Oncologist history, investigations, exact offers and accepted recurrence terms.|Source-backed eligible configurations and complete relevant cancer conditions still need assessment.|Compare benefit type and recurrence scope without converting elapsed treatment time into acceptance.
ref-06-02|unchanged||The unnamed cardiac offer remains unidentified. Newly acquired medical-expense wordings cannot authenticate the label or show whether a post-stent event qualifies; preserve father's age 69, stent history and medicines separately from buyer Noor.|Exact offer/UIN, indemnity versus fixed benefit terms and father-specific acceptance.|Original event definitions, limits and waits for that cardiac offer remain missing.|Benefit form and event chronology must be resolved before counting hospital funding.
ref-06-03|unchanged||The named New India haemodialysis listing still prevents a duration-only refusal. New product lists do not resolve this CKD acceptance, facility status or overlapping waits, and no immediate recurring dialysis payment follows.|Facility qualification, dialysis records and accepted CKD terms.|New India PED conflict, daycare grant and connected waits remain unresolved.|Join listed procedure, eligible setting, disease acceptance and waiting history before pricing repeated sessions.
ref-06-04|unchanged||The final sampled pathology finding supersedes the unsupported confirmed-cancer assertion, not the actual August admission or every possible malignancy. Public policy sources add no clinical certainty. Prior decisions using the wrong diagnosis must be invalidated with their historical inputs retained.|Authentic final report, clinical review and actual disclosure questions.|Chosen underwriting requirements and fresh insurer assessment remain missing.|Separate source observation time, recorded time, specimen scope and decision dependencies.
ref-06-05|unchanged||Neither a new cancer benefit nor the prior 500000 layer proves acceptance of a second 500000 layer for mother with two conditions. Preserve old rights and pending increase separately; July treatment does not rewrite previously accepted history.|Old accepted terms, both conditions' records, increase decision and continuity layers.|Increment-specific waits/moratorium and accepted restrictions remain unknown.|Represent coverage increments and their per-person/per-condition clocks independently.
ref-06-06|unchanged||A one-line recurrence exclusion remains a proposed restriction with unknown causal/event scope. No public product benefit removes it or proves that all unrelated admissions are covered; keep unmet cancer-protection priority visible.|Full offered exclusion, recurrence definition, consent and alternative offers.|Validity, precedence and exact excluded-event scope remain unresolved.|Store proposed private restrictions and affected priorities without promoting them to public exclusions.
ref-06-07|unchanged||The reported lifetime surgery question remains broader than the PED lookback. A successful 2012 operation cannot be deleted because recent-treatment criteria differ; new source wordings do not authenticate the actual proposal wording.|Original question/page, accurate surgery history and recorded disclosure.|Specific proposal and underwriting response remain missing.|Questionnaire scope is an independent source requirement, not derived from disease lookback alone.
ref-06-08|unchanged||The biopsy is pending investigation at purchase, not evidence of absence of disease. Additional public grants do not insure the current episode or replace complete disclosure; retain result due date without inventing a future result.|Biopsy/investigation records, actual questions, update acknowledgment and accepted offer.|Complete chosen product terms and individual underwriting remain unknown.|Maintain pending-result facts and invalidate earlier decisions when results arrive.
ref-06-09|unchanged||The major paid claim is a fact; renewal refusal is only a concern. Expanded public products add no actual refusal or personal premium. The existing regulatory renewal restrictions remain the applicable bounded support, with withdrawal and benefit-termination distinctions retained.|Actual renewal offer, current policy and any requested increase.|Specific price/refusal grounds cannot be assessed without their originals.|Distinguish concern, offered renewal, refusal, portfolio repricing and increased-cover underwriting.
ref-06-10|unchanged||The Star donor grant still depends on payable recipient transplantation and excludes the stated screening and post-donation complications. A different donor grant cannot be transplanted into this named contract or the sister's unspecified own policy.|Recipient acceptance/continuity, itemized estimate, donor identity and any separate donor policy.|Complete recipient grant/waits and any independent donor coverage remain incomplete.|Track beneficiary, treated person, expense category and dependency on the recipient's accepted claim.
ref-07-01|unchanged||The new disability/HIV product is not a substitute for this unidentified psychiatric admission contract. The original regulatory and service-setting distinction remains: substance-related treatment exclusions cannot be generalized to unrelated inpatient mental care. No clinical diagnosis or individual acceptance is supplied.|Intended product, clinical indication, qualified facility and actual offer.|Full inpatient mental-health grant, limits, waits and relevant exclusions remain missing.|Keep statutory/product-offering obligations separate from accepted benefit and episode-level causation.
ref-07-02|partially_resolved|empower8,empower9,empower10,empower24,empower25|Galaxy Empower supplies an actual individual-basis indemnity candidate for disability with adult entry range 18–65, 4/5 lakh SI, 24-month pre-existing disability wait and 20 percent co-pay unless its paid waiver applies. Esha's age 30 fits the printed adult range, but disability qualification, acceptance, accessible hospitals and the meaning of 18000/year remain unresolved.|Disability evidence, exact insured offer, waiver selection, accessibility observation and whether 18000 is income or budget.|Full eligibility/underwriting bundle and applicable conditions remain needed; no price or acceptance established.|Represent disability-specific waiting, cost-share waiver selection and physical accessibility separately from age eligibility.
ref-07-03|unchanged|empower10,promise12|Newborn exceptions in other originals do not extend to this six-year-old. Preserve New India's internal-congenital 24-month branch and overlapping PED conflict; surgery two months after fresh inception has no established funding. Do not convert a newborn-only waiver into a general congenital waiver.|Actual accepted child terms, prior history and procedure records.|New India PED conflict and selected-condition acceptance remain unresolved.|Every exception must bind its age/newborn/benefit scope before overriding a waiting rule.
ref-07-04|partially_resolved|empower8,empower9,empower10,empower24,empower25|Empower expressly provides inpatient HIV expense cover plus a separate CD4-triggered lump sum. Its body specifies 90 days for HIV expense waiting, while the summary PED row says initial 30 days for indemnity and 90 for HIV benefit; preserve this material conflict. The lump sum reduces SI and can terminate this insured person's policy, so it cannot be represented as an additional unlimited grant. No personal acceptance follows.|HIV disclosure, accepted schedule, benefit selection and relevant clinical records.|HIV indemnity wait conflict, full eligibility and connected exclusions need resolution before a waiting-end answer.|Separate indemnity, lump sum, shared SI consumption, termination effect and contradictory waiting assertions.
ref-07-05|partially_resolved|empower24,empower9,empower10|Empower's printed adult entry range ends at 65. It therefore does not supply a new-entry candidate for the stipulated 66-year-old father under that range; this is a product-specific age mismatch, not a disability/diabetes market rejection. Its different disability and other-PED waits also show why one condition's acceptance cannot settle the other.|Age-qualified alternative offers and exact accessible Hospital T branch evidence.|Other candidates' age/condition eligibility, network and accessibility remain unresolved.|Record supported candidate exclusion at the exact predicate while keeping uncertain alternatives open.
ref-07-06|unchanged|opd3|A general OPD option is not a verified counselling grant. Smart Outpatient excludes therapies other than physiotherapy in its general exclusions, but that alone does not classify every consultation or authenticate the unnamed brochure. Keep New India's OPD exclusion and seek exact counselling service/specialty terms.|Actual service type, practitioner, selected option and quote.|Explicit counselling grant or exclusion and applicable limits remain unverified.|Resolve service category and specialty as well as broad disease and treatment setting.
ref-07-07|unchanged|empower12|Empower's external-congenital exclusion is a source-backed example, not evidence for this unnamed offered rider or a universal prohibition. No supplied rider creates an exception for Esha; proposed selection and accepted terms remain unknown.|Base product, rider original, individual acceptance and surgical indication.|Exact general/rider interaction and any wait or cap remain missing.|Retain exclusion and proposed exception as separate assertions until precedence and selection are established.
ref-07-08|unchanged||The two stipulated episodes must stay separate. Alcohol-dependence rehabilitation falls within the named substance-treatment exclusion branch; a psychiatric admission without that cause is not excluded by that same text. Expanded product labels do not settle the latter's complete benefit conditions.|Episode-specific purpose/causation, setting and actual policy.|Full benefit, waits and other exclusions remain unresolved for the unrelated admission.|Apply causal exclusions per episode, never from a co-occurring diagnosis alone.
ref-07-09|partially_resolved|empower8,empower9,empower24,empower25|Empower adds a verified product example offering 4/5 lakh SI, room/ICU percentage limits, co-pay and separate HIV lump-sum consequences. It cannot be assumed to be either unnamed advertisement, especially the reported 10-lakh option. The HIV waiting conflict prevents ranking on a single apparent wait or total SI.|Both exact advertised products, intended benefit type, person facts and actual offers.|Both complete bundles and Empower's conflicting waiting summary/body remain unresolved.|Compare atomic benefit/condition limits and SI depletion rather than category label and headline SI.
ref-07-10|unchanged||Additional public positive benefits do not resolve the private exclusion or authorize a universal document-ranking rule. Preserve both original assertions and block the conflicting claim conclusion until exact issued text, lawful scope, dates and precedence are established.|Actual schedule, endorsement, general benefit and issue history.|Express precedence and governing legal/version applicability remain unverified.|A private conflicting term must remain owner-scoped and invalidate only dependent decisions.
ref-08-01|unchanged|promise12,marvel18,marvel19|The proposed fresh Star contract still cannot satisfy its 12-month delivery wait for January 2027. Promise and Marvel delivery alternatives have their own longer spouse/woman continuity and selection conditions; they do not fund this current pregnancy or inherit a missing existing contract. Clarify the observation date of the reported 24 weeks.|Dated pregnancy facts and any already-existing accepted qualifying cover.|No applicable exception or continuity-backed delivery contract is established.|Separate expected delivery, actual delivery, observation date and every insured person's continuity.
ref-08-02|partially_resolved|promise12,marvel18,marvel19|Promise Signature offers delivery up to 10 percent SI capped at 2 lakh with two-spouse two-year or woman-only three-year continuity; Marvel has an optional delivery grant with separate normal/caesarean cells and the same stated continuity alternatives. The fixture's two-year purchase-to-delivery span can meet a two-year duration if both are continuously accepted, but not a woman-only three-year route. Preserve original Star/New India comparison and no personal offer.|Both spouses' accepted membership, selected plan/option, lifetime delivery history and prices.|Full candidate bundles and future applicable versions remain unverified.|Duration predicates must bind all required insured people and exact selected maternity benefit.
ref-08-03|partially_resolved|marvel18,marvel19|Marvel provides an authentic example of distinct normal-delivery and caesarean limits indexed by SI, under an optional benefit. It does not authenticate this customer's reported 30000/50000 contract. Continue treating modes as alternatives, not additive cover, pending the actual original and eventual delivery mode.|Named contract, accepted option, SI and actual delivery classification.|Reported cap wording, common pool and connected maternity restrictions remain missing.|Store table axes, mutually exclusive procedure classifications and parent benefit limits.
ref-08-04|partially_resolved|marvel18,marvel19|Marvel's optional Assisted Reproduction Treatment is a bounded alternative: no inpatient requirement, both spouses continuously covered two years, one cycle per year, SI-indexed 1/2-lakh limits and no restoration. Exclusions include pre/post treatment, unproven services, storage, surrogate services and later pregnancies except the stated survival exception. This does not override New India's IVF exclusion or identify a selected offer.|Exact proposed procedure, both spouses' eligibility/continuity, selected option and recognized centre.|Full assisted-treatment/base exception interaction and accepted terms remain unresolved.|Distinguish assisted reproduction from delivery; store cycle/year limits, exclusions and evidence of option selection.
ref-08-05|unchanged|promise12,yuva19,yuva20|Promise and Yuva demonstrate separate newborn grants, but no already-existing accepted alternative is supplied. The named Star mother bill and newborn NICU bill still require distinct decisions; a 60000 maternal bill does not absorb the baby's 80000. Yuva's premature-care exclusion reinforces that newborn wording is not generic NICU funding.|Star accepted continuity and any separate prior newborn contract, endorsement and itemized indication.|No exception to Star's named newborn exclusion established.|Keep mother/baby beneficiaries and expense allocation separate even under one floater invoice.
ref-08-06|unchanged||Other products' two/three-year waits cannot change this Star anniversary. Preserve estimated 29 September versus actual delivery, the 1 October anniversary, uninterrupted member history and any exact time/boundary issue; do not substitute a predicted event or 360-day year.|Actual delivery time/date and accepted continuity records.|Exact contractual anniversary inclusion and other delivery conditions remain unverified.|Expected events are revisable observations; adjudication must use the actual event and selected clock.
ref-08-07|unchanged|promise12,marvel19|The newly read originals also use lifetime delivery restrictions, but cannot resolve whether this Star clause counts the earlier uninsured delivery or how twins/miscarriage apply. Third child, third delivery and third paid claim remain different counts; no denial based only on child count.|Complete delivery/claim history, actual births and issued wording.|Interpretation of the named lifetime-delivery count remains unresolved.|Store event counts with precise counted-event definition, lifetime scope and provenance.
ref-08-08|unchanged|marvel18|Marvel Partner Protect is a different optional spouse-credit route with individual-policy, new-marriage, age-up-to-35, three-month addition and underwriting conditions. It does not establish this Star spouse's acceptance or transfer Vikram's three years to maternity eligibility. Do not broaden its listed initial/PED/specific waits to every maternity condition.|Marriage date, actual Star addition/credit decision, Kavya's accepted inception.|Star addition and maternity-person waiting application remain unresolved.|Transferred credit requires a source-backed relationship, benefit type and qualifying addition window.
ref-08-09|unchanged||The actual ectopic diagnosis remains pending. New maternity grants do not change New India's express ectopic exception or turn it into unconditional payment. Keep the exception distinct from admission eligibility, other waits and limits, and preserve the urgent clinical instruction.|Clinical diagnosis and admission facts with actual accepted policy.|Other applicable grant/exclusion interactions remain unresolved.|Represent an exception to an exclusion separately from a positive full-benefit decision.
ref-08-10|partially_resolved|marvel18,marvel19|Marvel explicitly labels delivery expenses as an optional paid cover, making availability versus selection material. It does not identify the 22000 base quote or supply the add-on price. Preserve only 3000 arithmetic headroom; unknown option cost and selection cannot satisfy the mandatory maternity requirement.|Exact quoted product, option line, both insureds' acceptance and all-in price.|Authentic applicable rider/waits/limits and final quote remain missing.|Store mandatory priorities, required selected benefits and unknown versus zero price components.
ref-09-01|unchanged||The standalone clinic's lack of its own equipped theatre remains a failed New India daycare-centre criterion. Other products' all-daycare language cannot cure this named setting or substitute a hospital route. No cataract amount should be calculated on failed facility facts.|Authentic clinic qualification and any feasible alternate facility.|Any independently applicable hospital route remains unestablished.|Load mandatory facility criteria before procedure limits or numerical payment.
ref-09-02|unchanged||Keep New India's 250000 and Star's 300000 as the existing conditional robotic-procedure ceilings. New product SI or modern-treatment labels do not establish remaining usage, threshold order, indication or accepted cover for either named candidate.|Exact procedure, issued configurations, admissible costs and usage.|Complete deduction/threshold order and connected treatment conditions remain unresolved.|Retain the entire limit-table axes and distinguish nominal ceilings from payable balances.
ref-09-03|unchanged||The original New India AYUSH grant is already identified; expanded AYUSH labels do not authenticate this facility's bed, staff, records or treatment qualification. Recognition as reported remains an observation, not an acceptance result.|Facility documents, medical indication, actual setting and accepted schedule.|Complete applicable AYUSH definition and claim conditions remain unresolved.|Separate medicine system, facility qualification and benefit grant before using the annual SI limit.
ref-09-04|unchanged||The actual PRP joint injection remains expressly distinct from hematopoietic bone-marrow transplantation in the named Star wording. Additional modern-treatment lists do not reclassify the procedure or create a benefit; preserve supported exclusion without a judgment about efficacy.|Actual procedure record and applicable issued terms.|Any endorsement or legal modification affecting that exact exclusion remains unverified.|Match clinical procedure identity and indication, not promotional synonyms, to exclusions and table rows.
ref-09-05|unchanged||A six-hour unspecified procedure remains unclassifiable. New all-daycare statements do not identify its procedure, anaesthesia, reason for shortened stay or eligible facility. Retain neither automatic approval nor duration-only denial.|Procedure/anaesthesia, clinic criteria and medical records.|Exact listed or other applicable daycare route remains missing.|Use separate duration, technology, procedure membership and facility predicates.
ref-09-06|unchanged||The existing Star non-admission footnote and hospitalization-only threshold interaction remain material. A different product's oral-chemotherapy list cannot resolve that interaction or remove New India's inpatient/daycare setting condition. No unconditional clinic medicine reimbursement follows.|Actual oral treatment, expenses, selected terms, threshold history and acceptance.|Star footnote/threshold construction and full other conditions remain unresolved.|Track which expenses count toward attachment separately from which expenses may be payable after attachment.
ref-09-07|unchanged||The hospital brochure still cannot establish either insured cover or the clinical evidence needed to apply New India's unproven-treatment exclusion. No expanded insurer marketing supplies that missing assessment. Keep treatment status uncertain.|Exact treatment/indication, reliable clinical evidence and insurer terms.|Applicable exception and evidence-based treatment classification remain missing.|Retain uncertainty in treatment-evidence status; marketing availability is not benefit evidence.
ref-09-08|unchanged||Official NPPA search results identify a 2026 stent-price notice candidate, but both the discovery page and candidate PDF acquisitions failed with ConnectError; browser retrieval also timed out. No new original-backed category ceiling or billing rule is recorded. Keep the hospital estimate unsupported and the exact model/category unknown.|Device model/category, units, actual purchase/treatment date, charged MRP/tax and package allocation.|Acquire and assess the authoritative applicable NPPA/DPCO instrument, including effective dates and any amendments; no device or claim amount established.|Store external price-instrument discovery, access failures, effective dates and category/unit dependencies without promoting search snippets to verified rules.
ref-09-09|unchanged||Medical necessity does not establish a clinic as a qualified hospital/daycare setting. New outpatient products are different potential contracts and do not extend this named New India grant. Exact procedure and facility remain unknown.|Procedure, facility criteria and actual coverage configuration.|Applicable benefit/setting route and exclusions remain unresolved.|Evaluate necessity and setting as independent mandatory conditions.
ref-09-10|unchanged||The New India road-ambulance grant and excluded-item list still need a supported scope reconciliation. No new insurer ambulance clause resolves this named contradiction or its daycare/hospitalization link. Preserve 2500 billed with no promised 2000 payment or blanket denial.|Actual episode, ambulance service/bill and applicable issued terms.|Grant/list precedence and daycare-link interpretation remain unresolved.|Conflicting original assertions must block the affected amount while retaining unaffected case facts.
ref-10-01|partially_resolved|opd3,opd4|Smart Outpatient Diamond adds a conditional prescribed-pharmacy alternative with prescription, minimum-order, timing, chronic-medicine, selected-rider and PED conditions. Its pharmacy cashless/reimbursement conflict remains. This does not alter New India's OPD exclusion or make 18000 annual medicine spend reimbursable.|Selected base/rider, prescriptions, network/access details and all-in price.|Full pharmacy/base applicability, limits and conflicting reimbursement scope require resolution.|Separate recurring spend from insured expense and cashless service from reimbursement entitlement.
