ref-16-04|Buyer-insured Rohan 42; marriage 15 Aug 2026; spouse 40 addition requested 1 Sep; current term Jan-Dec; no acceptance.|What exact accepted addition date and waiting/credit terms apply to your spouse?|None; assumed wedding date.|Marriage supports a relationship fact but does not establish insurer-approved midterm cover. Retain event, request, acceptance, inception and spouse's disclosures separately. Existing member waits must not be reset by an addition; new member credit needs its own evidence.|N5,N37,N38|Addition provision, issued endorsement and spouse acceptance missing; no backdating inferred.
ref-16-05|Buyer-insured Rohan DOB 1 Oct 1984; renewal 1 Oct 2026; reported premium band changes at 42; quote issued 30 Sep.|Which age reference event and band boundaries does the actual premium table use?|No rate table is supplied; the current quote uses age 41.|Completed age becomes 42 on renewal. Whether that changes premium depends on the source-backed pricing band and event; don't use quote-date age merely to keep a lower price or confuse renewal band with maximum new entry age. Obtain corrected dated offer and retain both quote histories.|N1,P8,N9|Authentic rate band, event and owner-specific renewal quote missing.
ref-16-08|Buyer-insured Rohan 42; renewal 1 Sep 2026; email changed August; no payment as of 10 Sep; reminder not received.|Was premium received, and what grace/renewal cover terms apply independently of reminders?|No payment; annual renewal.|A missing reminder does not establish payment or automatic coverage. Preserve contact change, delivery attempt and premium receipt as separate events. Apply exact annual grace/continuity terms and request insurer clarification on available renewal rights; don't claim within-term instalment cover from a missed annual notice.|P3,P13,S26,N37|Issued renewal conditions, payment and any insurer accepted exception absent.
ref-16-09|Buyer-insured Rohan, 42; renewing the base policy; wants to remove only the OPD add-on; no change to insured people or base SI.|What does the renewal offer show for removed option and retained base continuity?|Removal requested but not confirmed.|Separate option termination from base policy renewal. Invalidate OPD-specific advice from the option's effective end while retaining person facts and supported base history. Removing an option does not by itself reset all waits or cancel base cover; actual renewal/option terms must establish outcomes.|I7,N37,N38|Accepted renewal configuration and optional benefit continuity/removal rule missing.
ref-16-10|Buyer-insured Rohan 42; admission 28 Sep 2026, discharge 5 Oct; annual renewal 1 Oct; old/new limits differ.|Which contractual event assigns an ongoing admission to a period and cover layer?|Allocation clause unknown; renewal paid on time.|Renewal payment and two SI figures do not establish combined cover for one admission. Retain both revisions, treatment dates and explicit ongoing claim allocation before applying limits, restoration or waits. Do not split one claim by calendar alone or discard old evidence when new terms arrive.|S15,N9,N38|Specific admission allocation, benefit usage and accepted revision terms missing.
ref-17-01|Buyer-insured Sara, 37; requires Hospital A, MI Road branch, Jaipur; the exact address is known; policy variant is not selected.|Which exact product/network option and observation date match that branch?|I only have an insurer website search result showing the hospital name.|Match stable provider identity/address to the selected policy/network option and observation date. A name hit is insufficient for current cashless authorization or excluded-status clearance. Store candidate branch matches and uncertainty rather than merging names or claiming all variants use one network.|I31,S20,S23|Dated exact-branch and variant-specific network/exclusion evidence missing.
ref-17-02|Buyer-insured Sara 37; hospital branch listed in 2024 PDF but absent from Sep 2026 search; no formal delisting notice.|Was the newer search complete and does it cover the same insurer/variant/branch?|Completeness unknown; search returned no result.|Retain both observations with dates, scope and query completeness. A missing search hit is not proof of formal removal; an old positive listing is not current participation. Seek current authoritative branch status and authorization without silently choosing the favourable record.|I31,S23,N9|Current complete branch listing/delisting and variant applicability absent.
ref-17-04|Buyer-insured Sara 37; selected restricted network option; treatment requested outside that network; base insurer broad network includes branch.|What does the option say about out-of-option treatment, including emergency exceptions?|No rider terms; both network lists available in principle.|The selected option may narrow the base arrangement. Keep base and option network memberships separately; neither broad listing nor outside option status alone establishes final payment. Read option conditions, co-pay base and exceptions before advising; do not erase the selected restriction.|I7,I31,N37|Exact option original, exceptions and accepted selection missing.
ref-17-05|Buyer-insured Sara 37, Kota; planned Delhi specialist admission; Star Gold candidate; no Delhi branch confirmed.|Does the contract permit treatment in India and do zone/network rules separately apply?|The India territory wording was found; no applicable zone terms or confirmed branch evidence is supplied.|Delhi falls inside the selected India territory, but territory alone does not confirm cashless access, specialist participation or absence of zone cost share. Record residence and treatment location separately and retrieve exact branch/selected terms before a recommendation.|S30,I31,S23|Delhi branch status, specialist observation and any zone conditions missing.
ref-17-06|Buyer-insured Sara 37; planned Singapore operation; brochure overseas benefit; actual Star Gold wording considered.|Is the desired benefit planned overseas treatment, emergency travel cover or an opinion service?|Planned operation; only generic headline.|The preserved Star Gold territorial clause limits medical/surgical treatment to India; an e-medical opinion or other marketing reference does not grant planned overseas cover. Investigate a separately original-backed international benefit if needed, including country, event, limit and approval conditions. Do not generalize a territory exclusion to every insurer.|S30,N9|No applicable original planned overseas grant/accepted offer supplied; selected wording does not support this request.
ref-17-07|Buyer-insured Sara, 37; Hospital City Care has two branches, one in Kota and one in Delhi; the website shows only the hospital name; the Delhi branch is required.|Can you identify branch address, provider identifier and selected network?|The desired address is known, but the listing is ambiguous.|Do not merge branches by name. Retain candidate identities and resolve address/provider ID before assigning network status or citations. A positive match in Kota is not evidence for Delhi; query insurer's exact branch source and record any unresolved match.|I31,S20,S23|Authoritative exact branch identity/network link absent.
ref-17-08|Buyer-insured Sara 37; personal quote 1 Aug 2026 recorded network branch; alleged departure 1 Sep; treatment 20 Sep planned.|Is the departure confirmed and what date does the policy's access condition use?|Hospital reported departure; insurer confirmation pending.|Quote-time network observation is historical, not a guarantee of future participation. Preserve both dated sources, seek insurer branch confirmation and authorization, and re-evaluate the hospital requirement. Do not declare the whole policy invalid or promise cashless from the old quote.|I31,S23,N37|Current authoritative participation and actual authorization conditions missing.
ref-17-10|Buyer-insured Sara 37; resides Kota, treatment Delhi; reported zone co-pay 20%; hypothetical admissible 100000; other copay unknown.|What exact event triggers zone co-pay and what amount is its percentage base?|Only summary; no zone classification or stacking rule.|A 20% illustration on 100000 is 20000, but actual deduction requires original residence/treatment zone mapping, trigger, percentage base and interaction with other cost shares. Do not apply 20% to gross bill or stack percentages by guess. Retain dated location facts and exact rules.|N31,N37,I31|Authentic zone co-pay, zone map, base and stacking rule absent; numerical illustration is conditional.
ref-18-01|Buyer Tarun 34; spouse 32, child 4; public table quotes 10000 for solo age 30; wants personal family price.|Does the insurer quote your actual members, DOBs, zone, SI and selected options?|No; public example only.|A public rate example does not establish a binding family quote. Obtain a dated owner-specific offer with input revision, configuration, underwriting status, breakdown and validity. Preserve published rates separately for permitted estimation with explicit assumptions; no multiplying 10000 by three as a confirmed price.|N9,P8,N37|Personal quote and rating/underwriting basis missing.
ref-18-02|Buyer-insured Tarun 34; main requirement OPD; quote 15000 base only; optional OPD available but omitted.|Is the option actually selected and does its original meet the required OPD services?|No; I need medicines and consultations.|The current offer does not establish support for the mandatory OPD requirement. Request a corrected quote with the rider selection, and check covered services, caps, access rules and price. Do not call the base offer suitable merely because the product can optionally provide OPD.|I7,N37,N27|Selected rider, exact services and corrected all-in price absent.
ref-18-03|Buyer-insured Tarun 34; offer base premium 10000, add-on 2000; underwriting loading 20% reportedly on base; no final invoice.|Does the original offer apply loading to base only or whole premium, and how are charges ordered?|For illustration assume base only; taxes/other charges unknown.|Under the stated assumption, the loading is 2000 and the total before taxes or other charges is 14000, rather than 14400 if the loading also applied to the add-on. The final price needs authentic offer components, percentage base, calculation order, rounding and dated charge conditions. Keep proposed loading separate from public product prices and claim co-pay.|N9,N37,P8|Authentic loading base, all charges and final acceptance missing; 14000 is conditional arithmetic.
ref-18-04|Buyer-insured Tarun 34; quote 16000 valid through 31 Aug 2026; now 10 Sep; budget 17000.|Has the insurer revalidated the price for current facts and terms?|No; I want to reuse the expired number.|Keep 16000 as historical price evidence, not confirmation of current affordability. Request a current quote using the customer facts, applicable corpus revision and selected configuration. Do not delete the old quote or assume expiry means the new price must be higher. Mark the saved comparison as relying on a stale price until a current offer is obtained.|N9,N37,P8|Current valid quote absent; budget fit remains unmeasured.
ref-18-05|Buyer-insured Tarun 34; quote A 12000 annual SI 500000; quote B 1100 monthly SI 1000000; no full breakdowns.|Can you align SI, benefits, payment frequency and all charges before comparing?|Not yet; want basic cash flow comparison.|Twelve actual instalments of 1100 total 13200. This does not establish that B's annual-pay premium is 13200 or that its value matches A. Show the different SI and payment terms, and obtain comparable configuration quotes with due dates, grace terms and any accelerated-premium conditions. Do not assume a discount structure when annualising.|S29,P8,N9|Comparable terms, actual payment calendar and all-in charges missing; 13200 is cash flow illustration only.
ref-18-06|Buyer-insured Tarun 34; personal offer excludes asthma; public wording has generic illness cover; offer belongs ACCOUNT-T only.|Is the exclusion accepted, and which person/condition/date does it affect?|Not accepted; only my offer.|Keep the proposed restriction with its owner, person and configuration; it is not a public product rule for all buyers. Compare the unmet requirement with the original general terms. Neither acceptance nor lawful precedence is established without the exact offer. Another user's offers must not be retrieved to fill this gap.|N28,N37,N9|Exact exclusion and accepted terms missing; no other owner data may be substituted.
ref-18-07|Buyer-insured Tarun 34; quote contains deductible 100000; requested no deductible; no acceptance.|Did you explicitly choose it, and is there a corrected offer without it?|No; it was preselected online.|An unwanted preselection is not an accepted preference. Preserve user requirement and quoted configuration separately, flag the mismatch and request a corrected offer. Do not silently remove the deductible from calculations while keeping the old price; nor claim it accepted because a quote exists.|S3,N37,N9|Corrected configuration/price and selection evidence absent.
ref-18-08|Buyer-insured Tarun, 34; further medical tests requested; proposal status pending; payment of the premium amount has been blocked or authorised, but the policy has not been issued.|Is there written acceptance with an inception date, or only a test request/payment authorization?|Only a test request and blocked payment are reported; no written acceptance has been supplied.|Keep underwriting pending, medical observations, payment authorization and policy issuance separate. Neither blocked funds nor completed tests establish cover; pending is not definitive rejection. Record explicit operational failures if status cannot be retrieved without substituting an insurer decision.|N9,N37,P17|Written acceptance, actual issuance and payment state evidence missing.
ref-18-09|Buyer-insured Tarun 34; quote based on Jaipur; actual Mumbai residence since 1 Aug; correction 10 Sep; budget 20000.|Which residence/date applies and has insurer issued a corrected quote?|No; old quote 18500.|Correct the current fact with provenance and invalidate price comparisons using Jaipur. Preserve 18500 as wrong-input historical quote; don't invent Mumbai surcharge or keep old budget approval. Request a new quote for the exact configuration and accepted disclosures under the revised input.|N37,P8,N9|Corrected valid owner-specific quote and authentic zone rating basis absent.
ref-18-10|Buyer-insured Tarun 34; checkout shows 18000 premium; tax/fees/discount inclusion unclear; transaction date 10 Sep 2026.|Does the final quote itemize which dated charges apply to this product/customer and which are included?|Only one amount; no invoice breakup.|Unknown charges are not zero, and a zero charge is not the same as not applicable. Obtain itemized dated offer and governing tax/fee classification; do not reuse historical tax rates or assume all products/customer-types match. Preserve component currency, basis, rounding, inclusion and validity before an all-in cost claim.|N9,N37,P8|Authentic current charge/tax instrument and quote component breakdown missing; 18000 not confirmed all-in price.
ref-19-01|Buyer-insured Uma 46; surgery advised 5 Sep 2026 for Oct; no existing insurance; new policy planned 10 Sep.|What diagnosis/treatment advice already exists and has any insurer accepted cover for that episode?|Known condition; no accepted offer.|A new purchase cannot be assumed to fund known imminent surgery. Preserve medical advice given before inception, and assess PED, specific and initial waiting periods alongside any accepted exclusions. Separate funding for present treatment from future protection; do not recommend hiding advice or delaying medical care to obtain cover.|P5,N23,S19,N9|Exact diagnosis, source-backed applicable offer and any existing funding contract absent.
ref-19-02|Buyer-insured Uma 46; diagnosed 9 Sep 2026; seeks cover 10 Sep; no existing policy; treatment planned soon.|What was diagnosed, what advice was given, and is any cover already in force?|No existing cover or insurer decision; clinical details not provided.|Keep the new diagnosis as reported, not an inferred specific disease. It precedes any proposed inception and must enter disclosure/waiting assessment. An unaccepted proposal provides no present funding basis; obtain facts and offers for future cover without promising this episode.|P5,N9,S19|Clinical details, accepted terms and actual coverage absent.
ref-19-03|Buyer-insured Uma 46; existing SI 500000 since 2021; increase 500000 requested Sep 2026; surgery Oct already advised; increase pending.|Which amount is currently accepted and which is the new layer?|Old 500000 active; no accepted additional cover.|Assess old claim rights from their accepted history, then consider the new layer with its own underwriting/waits/moratorium. Do not replace current 500000 with 1000000 before acceptance or give the requested increase the old clock. The planned procedure's cause and waits remain material.|N38,P11,P5,N9|Old individual claim conditions, increase acceptance and procedure facts missing; no 1000000 current limit established.
ref-19-04|Buyer-insured Uma 46; Star Gold started 1 Sep 2026; road accident 8 Sep; admission 8-10 Sep; no illness cause assumed.|Does the event meet accident definition, and are other conditions such as provider and threshold satisfied?|Accident reported; bills/provider/threshold not verified.|Star's initial 30-day illness wait contains a covered-accident exception. This removes only that waiting obstacle under the stipulation, not deductible, provider restriction, benefit limits or other exclusions. Retrieve all mandatory conditions before claim amount; do not deny solely because admission was within the first month.|S19,S20,S13|Accident documentation, eligible expenses, provider and selected threshold terms not yet verified.
ref-19-05|Buyer-insured Uma 46; symptoms 28 Aug 2026; new policy start 1 Sep; admission 3 Sep; no final diagnosis.|Was medical advice or treatment received before inception and what does the contract use as the covered event?|Doctor seen 29 Aug; records not reviewed.|Admission after inception does not erase the earlier symptoms/advice. Preserve all timelines and apply PED lookback, initial wait, disclosure and covered event definitions without inventing diagnosis. Do not classify an event as new solely from admission date.|P5,S19,N9|Clinical attribution, disclosure and accepted individual terms absent.
ref-19-06|Buyer-insured Uma, 32; pregnant, with delivery expected in 3 weeks; no qualifying existing cover; new Star Gold proposal.|Has the required maternity waiting and both-spouse cover already been served?|No; new purchase only.|The Star Gold 12-month delivery wait cannot be satisfied by urgency or a few weeks after fresh inception. Preserve possible existing government/employer/other funding as uncertain alternatives only with actual evidence; do not claim a specific programme applies. Separate future insurance from this delivery's funding.|S9,S10,S22|No existing qualifying contract or original-backed exception; new proposal does not establish imminent delivery payment.
ref-19-07|Buyer-insured Uma 46; group cover ends 30 Sep stipulated; operation 5 Oct; personal migration pending.|Is any replacement accepted from before the operation, and what exact group termination rule applies?|None accepted; only request submitted.|An operation after the stated group end needs another applicable contract or a real continuation provision; processing a migration is not cover. Preserve current group terms, planned date and pending offer without moving the claim to a new insurer by assumption. Seek documented continuity options and acceptance.|I18,P16,N9|Actual group termination/continuation and accepted replacement terms missing.
ref-19-08|Buyer-insured Uma 46; New India AS active 12 months; cataract planned; no accident, no prior credit.|Is a cataract-specific wait still running and does PED status add another wait?|The policy has been active for the stated duration. The condition is now known; no continuity credit or applicable exception has been supplied.|New India's specific list places cataract under 24 months; an accepted 12-month-old policy does not meet that stipulated wait merely because it is active. Daycare listing and cataract cap do not waive it. If PED also applies, the longer wait rule and source conflict need review.|N23,N44,N15,N22|Exact continuity/clinical PED classification and governing duration resolution missing; no payment promise.
ref-19-09|Buyer Uma 46; father 72 needs urgent cardiac treatment; no existing cover confirmed; comparing new senior products.|What cover is in force for current treatment, and what clinical advice already exists?|No accepted existing policy; urgent care already advised.|Keep current treatment funding separate from future new-policy choice. Age, known condition, waiting and underwriting make unaccepted quotes insufficient for present funding. Obtain facts and originals without claiming the buyer's age or early application makes father eligible; do not delay urgent care for insurance comparison.|I6,P5,N9|Existing funding/accepted cover and actual senior offers absent; no immediate treatment insurance established.
ref-19-10|Buyer-insured Uma 46; old policy active SI 500000; new SI 1000000 proposal pending; current treatment question.|Which contract is in force, and what are the specific old accepted terms and claim dates?|Old active; new not accepted; old endorsements not provided.|Evaluate current rights under the old contract and its accepted person/amount/history. The new proposal can be compared as uncertain future cover but cannot replace current evidence or limits. Preserve old original revision and decision dependencies when new documents arrive.|N9,N37,N38,P17|Old endorsements, clinical claim facts and new acceptance absent; no 1000000 current coverage claim.
